id,sku,short_description,price,list_price,discount,discount_rate,review_count,product_name,brand_id,brand_name
272000023,1151113379203,"Ruột ơi là ruột mời gọi chúng ta khám phá một trong những cơ quan phức tạp nhất, quan trọng nhất và có thể nói là diệu kỳ nhất trong cơ thể, nơi cư trú của cả một thế giới sống động – với số lượng đôn...",95200,119000,23800,20,36,0.0,0.0,
271495366,1135652439454,"“Công lý là phẩm hạnh tiên quyết của các thiết chế xã hội, tương tự như vị trí của chân lý đối với các hệ thống tư tưởng.” (trích chương 1). Một lý thuyết về công lý là cuốn sách kinh điển khi bàn về ...",357000,468000,111000,24,20,0.0,0.0,
270625950,9529919489424,"    Liệu Pháp Chữa Bệnh Toàn Thân - Khu Phản Xạ   1. Thu nhận và sử dụng định vị của năm khu phản xạ chính trên cơ thể người, chủ trị và phương pháp mát xa, hình to chữ lớn, đối chiếu hình và chữ,...",117700,135000,17300,13,9,0.0,0.0,
270224573,2182557516257,"    Lịch Sử 11 (Chân Trời Sáng Tạo)   Để chuẩn bị cho năm học mới 2023 - 2024, thì Nhà xuất bản Giáo dục Việt Nam đã chính thức công bố Bộ SGK Lớp 11 - Chân trời sáng tạo tới các giáo viên, học si...",15000,15000,0,0,5,0.0,0.0,
261028263,5329254777257,"Dagon đã biến thành một chú linh đáng sợ…! Dòng nước chảy xiết mang chú lực vô hạn dồn dập tấn công Naobito, Maki, Nanami!! Mặt khác, nhằm lấy lại thể xác Geto, nhóm chú nguyền sư sùng bái anh ta đã đ...",28500,30000,1500,5,93,0.0,0.0,
242424688,7013059422293,"“Ước mơ của mẹ là gì?”“Thì cho chúng mày ăn học đàng hoàng, đầy đủ để mai sau đỡ khổ.”“Không, ước mơ khác cơ.”“Mai sau chúng mày lập gia đình, chọn được đúng người, vợ chồng yêu thương nhau.”“Ước ...",68450,89000,20550,23,138,0.0,0.0,
241899722,8021661489058,"Giới thiệu“Tiểu đường” là căn bệnh rối loạn chuyển hóa cực kì phổ biến trong thế kỉ 21. Tiểu đường type 1, có mức insulin vô cùng thấp, đối lập hoàn toàn tiểu đường type 2, có mức insulin vô cùng cao...",135300,179000,43700,24,19,0.0,0.0,
187827443,2268890187613,"Rất nhiều cái chết trẻ có thể ngăn ngừa được đơn giản bằng những thay đổi trong chế độ ăn và lối sống. Trong cuốn Ăn gì không chết, bác sĩ Michael Greger, bác sĩ, chuyên gia dinh dưỡng nổi tiếng quốc ...",244000,320000,76000,24,54,0.0,0.0,
170706990,4090318162029,Hầu hết mọi người chỉ làm xét nghiệm máu khi gặp vấn đề sức khỏe và cần đến bệnh viện. Nhưng thực tế là xét nghiệm máu tổng quát giúp phát hiện sớm một số bệnh hoặc đưa ra cảnh báo về các bệnh có thể ...,200200,259000,58800,23,60,0.0,0.0,
155115299,6975438012957,Cuốn sách Giải thích chuyên đề thi vào 10 chuyên Tiếng Anh nằm trong bộ sách Giải thích chuyên đề thi vào 10 chuyên. Cuốn sách giúp học sinh củng cố lại kiến thức trọng tâm và mở rộng kiến thức nâng ...,84000,145000,61000,42,66,0.0,0.0,
152743069,6112745731688,"FPT Bí Lục - Khám Phá Văn Hoá Doanh Nghiệp Tại FPT .Cuốn sách là “bí ẩn ""về văn hoá FPT — nơi nhóm tác giả ứng dụng lý thuyết Edgar Schein vào thực trạng hơn 30 năm phát triển của một đại gia công ng...",156500,199000,42500,21,51,0.0,0.0,
132355740,4730534539540,Hành trình của đoàn làm phim “Hồ Chí Minh – Một hành trình” lần theo hành trình tìm đường cứu nước suốt hơn 30 năm của Bác.Câu chuyện “ngày ấy” của Bác và chuyện “bây giờ” của đoàn làm phim được xen ...,104000,125000,21000,17,30,0.0,0.0,
115078652,2298050016289,"Vì tương lại mười năm trồng cây, vì tương lai trăm năm trồng người.Thế nhưng ngày nay, chúng ta thường chỉ chú ý đến việc nâng cao trí lực và thể chất cho các em, nhưng lại bỏ qua một yếu tố vô cùng ...",171200,198000,26800,14,2,0.0,0.0,
106362865,3214385048262,       Mô tả:   Đạo đức kinh là một trong những tác phẩm cổ điển quan trọng nhất trong lịch sử văn hóa nhân loại. Đạo đức kinh tương truyền do Lão Tử biên soạn dưới thời Xuân thu - Chiến quốc.  ...,67600,99000,31400,32,61,0.0,0.0,
100376369,6619875052588,"""Tiếp nối cuốn tiểu thuyết nổi tiếng HAI SỐ PHẬN về William Kane và Abel Rosnovski, Đứa con gái hoang đàng là một câu chuyện được chắp bút của thế hệ tiếp theo. Câu chuyện đầy trớ trêu, trắc trở nhưng...",143000,209000,66000,32,878,0.0,0.0,
87391039,7316957922937,"Thuật Yêu Đương là một trong nhiều tác phẩm nổi tiếng của ông, ra mắt bạn đọc vào năm 1961, khi đó cụ Nguyễn Duy Cần trên 50 tuổi và đã có một gia tài sách khá đồ sộ. Thông thường các nhà văn đều có n...",96000,120000,24000,20,228,0.0,0.0,
74277389,8244450676077,Tập hợp truyện cổ tích và những câu chuyện mang màu sắc thần tiên của nhiều nước trên thế giới. Nó sẽ mở ra trước mắt các em một thế giới tốt đẹp với những điều kỳ diệu – nơi người tốt luôn được chở c...,163200,192000,28800,15,4,0.0,0.0,
52788074,6226602209045,"Khu Vườn Mùa Hạ (Tái Bản 2020)Những tưởng mùa hè năm lớp Sáu sẽ trôi đi trong êm ả, Kiyama, Yamashita và Wakabe đều không ngờ chúng đang đứng trước ngưỡng của cuộc đời. Cuộc gặp gỡ với “ông cụ”, ngườ...",61200,68000,6800,10,17,0.0,0.0,
50277621,4908388204637,Vua Gia LongCuốn sách là công trình biên khảo bằng tiếng Pháp của Marcel Gaultier được xuất bản lần đầu tại Sài Gòn vào năm 1933. Marcel Gaultier (1900-1960) là nhà văn đồng thời là biên tập viên...,118300,159000,40700,26,241,0.0,0.0,
48525992,4394193143306,"Sự Tiến Hóa Của Vật LýHoàn toàn không dùng đến sự phức tạp của toán học, A. Einstein và L. Infeld đã phác họa vô cùng rõ ràng và thuyết phục những bước tiến hóa quan trọng nhất của khoa học vật lý. X...",123000,140000,17000,12,6,0.0,0.0,
278131404,9005228279994,    Ứng Dụng AI Vào Doanh Nghiệp - Những Bài Giảng Của Giáo Tiến Về Nhân Tố Thay Đổi Cuộc Chơi Trong Kỉ Nguyên Mới   THÔNG TIN TÁC GIẢ   Hoàng Nam Tiến    Là con trai của một chiến tướng (tướng ...,217300,286000,68700,24,5,0.0,0.0,
278106457,1214454178965,"Quả Ngọt Năm Tháng.“Đinh Tiểu Mật, đừng có lạc đường nữa.” “Nếu vẫn lạc thì sao?” “Anh sẽ chờ em ở nguyên chỗ cũ.”Quả Ngọt Năm Tháng xoay quanh mối tình thanh xuân vườn trường kéo dài từ cấp hai đến...",280020,359000,78980,22,12,0.0,0.0,
278100335,9377484766269,"Tử Tinh và Tư Nam là đôi bạn thân từ nhỏ, nhưng lại giống như hai cực nam châm trái dấu. Tử Tinh hoạt bát, tinh nghịch, tươi sáng như ánh sao lấp lánh. Còn cậu bạn thân Tư Nam, lại mang vẻ ngoài điềm ...",140000,175000,35000,20,10,0.0,0.0,
278055553,4330866515781,Cuốn “Khung Hoạch Định Chiến Lược” là cẩm nang toàn diện dành cho các nhà lãnh đạo và quản trị cấp cao muốn xây dựng chiến lược bài bản và hiệu quả. Sách hệ thống hóa các khái niệm nền tảng về hoạch đ...,223600,290000,66400,23,2,0.0,0.0,
278055537,9911565732870,"Tác phẩm “Những tinh túy chọn lọc trong kinh tạng NIKĀYA” được viết bởi Glenn Wallis, tiến sĩ Phật học Đại học Harvard, trình bày về những giáo lý cốt lõi của Đức Phật được chọn lọc trong kinh điển Ph...",197300,225000,27700,12,7,0.0,0.0,
277998254,8118216672567,"Amy Leatheran - người kể chuyện chính của chúng ta - nhận được lời mời đến một khu khảo cổ ở Iraq, để chăm sóc cho vợ của vị tiến sĩ dẫn đoàn Leidner. Quý cô Louise Leidner đang lâm vào khủng hoảng vì...",106000,130000,24000,18,11,0.0,0.0,
277967046,3339545181976,THÔNG TIN TÁC PHẨMTên sản phẩm: Thuyết Âm Mưu + Thuyết Dương MưuTác giả/Dịch giả: Mặc AmNhà xuất bản: NXB Văn HọcNăm xuất bản: 2025Nhà phát hành: Công ty CP SbooksSố trang: 432Khuôn khổ: 13 x ...,170000,236000,66000,28,3,0.0,0.0,
277946326,4598033282987,"Hirayasumi 5 - Mùa xuân thứ hai tại căn nhà cấp bốnIkuta Hiroto là một chàng trai 29 tuổi độc thân, ung dung tự tại, nghề nghiệp tự do. Vốn bản tính tốt bụng, Hiroto được một bà cụ tặng nguyên cho că...",57800,68000,10200,15,4,0.0,0.0,
277837126,7551833318976,"Tây du ký ra đời như thế nào? Chuyện là thời Đại Đường thịnh thế, muôn nước đến chầu, thương mại phát triển, nhưng nhà sư Huyền Trang mua hàng quốc tế khó khăn, đành ra nước ngoài tự tay nhập hàng, từ...",180000,225000,45000,20,2,0.0,0.0,
277527674,3630369939102,"Tác giả: Hisa TakanoDịch giả: Thế ĐăngKhổ sách: 13x19cmSố trang: 192Giá bán: 50,000 VNĐISBN: 978-604-1-26708-4 | Barcode: 8934974208105NXB TrẻNPH: NXB TrẻIn lần thứ 1 năm 2025Giới thiệu tóm t...",44900,50000,5100,10,1,0.0,0.0,
276900244,5432676511533,"“Chim Sẻ Du Ký” là một dự án sách tranh minh họa thiếu nhi, với bối cảnh là hành trình phiêu lưu của nhân vật chính trải dọc đất nước Việt Nam.Tác giả của Chim Sẻ Du Ký là họa sĩ người Pháp, anh Olivi...",90000,90000,0,0,2,0.0,0.0,
276497195,8926978175764,"Tóm tắt nội dungSau khi quyển sách đầu tiên, Chia sẻ từ trái tim - 50 Bài giảng nhân quả thiết thực trong cuộc sống của Sa Môn Thích Pháp Hòa, được xuất bản và nhận được sự ủng hộ của đại chúng ở khắ...",143400,188000,44600,24,33,0.0,0.0,
276285600,8707739828752,"Tóm tắt nội dungCâu chuyện mở đầu với bối cảnh ở một thị trấn yên bình, nơi có một phù thuỷ được dân chúng ca tụng là anh hùng. Tuy nhiên, cặp đôi cộng sự kỳ lạ Ashaf trầm tính và Guideau cộc cằn với...",48500,55000,6500,12,1,0.0,0.0,
274930094,1633308287511,"Combo sản phẩm Toán 11 (Sách bài học 1&2, sách bài tập 1&2, sách chuyên đề)Bộ sách Toán 11 - Cùng khám phá là một bước tiếp nối từ những cuốn sách giáo khoa Toán ở các lớp dưới, được biên so...",109010,109010,0,0,5,0.0,0.0,
274845354,6353059963524,"Sapiens - Cuốn sách lịch sử nhân loại bán chạy hàng đầu thế giớiCuốn sách “Sapiens - lược sử loài người"" đã được xuất bản bằng tiếng Do Thái lần đầu vào năm 2011 và sau đó bằng tiếng Anh vào năm 2014...",122900,159000,36100,23,84,0.0,0.0,
274545380,1113198465347,"Các tài liệu khoa học đang cho thấy nồng độ axit uric tăng cao là nguyên nhân gây ra nhiều tình trạng sức khỏe phổ biến như béo phì, kháng insulin, tiểu đường, gan nhiễm mỡ, tăng huyết áp, bệnh tim mạ...",112000,165000,53000,32,23,0.0,0.0,
273983803,7979323797825,"Gồm 6 truyện ngắn: ""Người đàn bà ngoại tình"", ""Kẻ bỏ đạo hay một đầu óc mù mờ"", ""Những người hóa câm"", ""Người khách"", ""Jonas hay nhà nghệ sĩ lúc làm việc"" và ""Hòn đá mọc lên"". Mỗi câu chuyện trong cuố...",114000,130000,16000,12,0,0.0,0.0,
273870867,3168104591892,    Thám Tử Lừng Danh Conan - Tập 102   Jugo Yokomizo tình cờ gặp Chihaya Hagiwara tại bữa tiệc mai mối!   Điều gì hiện lên trong tâm trí Chihaya khi cô chăm chú nhìn Wataru Takagi!?   Chí nguyệ...,25000,25000,0,0,16,0.0,0.0,
273708851,4210041697420,"Người ta chỉ thường nghĩ đến tác động của não bộ là nó ảnh hưởng đến tâm trí, tư duy, cách suy nghĩ, cách quyết định hành động. Nhưng tâm trí, tư duy, hành động lại tác động đến cảm xúc, sức khỏe, dạ ...",144000,188000,44000,23,6,0.0,0.0,
273046864,1083058133480,"Cuộc khủng hoảng này không thuần túy là kinh tế và tài tính, mà còn là triết lý và tâm linh nữa. Nó đưa ta về những câu hỏi phổ quát: cái gì khiến con người hạnh phúc? Cái gì có thể coi là sự tiến bộ ...",107900,155000,47100,30,11,0.0,0.0,
271528700,9180177788178,"Top 1500+ cụm từ tiếng Anh thông dụng theo chủ đề là cuốn sách tổng hợp hơn 1500 cụm từ tiếng Anh thông dụng nhất, giúp người học dễ dàng miêu tả các hoạt động trong đời sống hằng ngày.Bạn có biết nh...",111100,159000,47900,30,10,0.0,0.0,
271162836,2481392284760,"Beartown 2: Chúng tôi đấu với các bạn.“Có những cuộc đấu không diễn ra trên sân băng, mà trong lòng người.”Thị trấn Beartown chìm trong im lặng sau cơn bão scandal ở phần 1. Đội hockey tan rã. Người...",184000,225000,41000,18,88,0.0,0.0,
267208813,6297652889189,"Tuổi Thơ Dữ Dội - Tập 2Giới thiệu tác giảPhùng Quán, một cây bút tài hoa của văn học Việt Nam, đã để lại dấu ấn sâu đậm trong lòng độc giả qua những tác phẩm giàu cảm xúc và ý nghĩa. Ông sở hữu một...",64000,80000,16000,20,372,0.0,0.0,
263677407,9342453985023,"    Tiếng Anh 11 Friends Global - Student Book (2023)   Tiếng Anh 11 Friends Global tiếp nối kiến thức ngôn ngữ lớp 10, chuẩn bị nền cho kiến thức lớp 12   Tiếng Anh 11 Friends Global có đầy đủ c...",62000,62000,0,0,15,0.0,0.0,
263677359,3899802611506,"    Tiếng Anh 11 Friends Global - Workbook   Tiếng Anh 11 Friends Global tiếp nối kiến thức ngôn ngữ lớp 10, chuẩn bị nền cho kiến thức lớp 12   Tiếng Anh 11 Friends Global có đầy đủ các dạng câu...",79000,79000,0,0,13,0.0,0.0,
248544480,3726083489702,"Combo Sách Giáo Trình Chuẩn HSK 2 - Sách Bài Học Và Bài Tập (Bộ 2 Cuốn) - (Tái Bản)Được chia thành 6 cấp độ với tổng cộng 18 cuốn, Giáo trình chuẩn HSK có những đặc điểm nổi bật sau:Kết hợp thi cử v...",312600,386000,73400,19,49,0.0,0.0,
199216988,6115196569908,"Càng bình tĩnh Càng hạnh phúc Tiếp nối thành công rực rỡ của Bạn đắt giá bao nhiêu?, Khí chất bao nhiêu hạnh phúc bấy nhiêu, Không sợ chậm chỉ sợ dừng,… Vãn Tình đã quay trở lại cùng cuốn sách Càng b...",104950,139000,34050,24,883,0.0,0.0,
192909292,4595635353509,Một tên giết người trên chuyến tàu tốc hành Phương Đông được phát hiện đã bị giết chết bởi 12 nhát dao khác nhau. Phải chăng hung thủ là người ngoài hay chính 12 hành khách - vốn có mối thù với hắn - ...,85000,120000,35000,29,125,0.0,0.0,
186286187,3562677301033,Bạn không cần một chức danh để trở thành lãnh đạo. Đó là thông điệp cốt lõi đầy cảm hứng từ cuốn Nhà Lãnh Đạo Không Chức Danh – một tác phẩm của chuyên gia lãnh đạo nổi tiếng toàn cầu Robin Sharma. Tr...,85000,105000,20000,19,175,0.0,0.0,
161310103,2607035585213,Từ vựng IELTS 8.0 - Từ vựng đắt để đạt điểm cao 4 kỹ năng là cuốn sách tổng hợp 15 chủ đề Từ vựng chất lượng giúp bạn đạt điểm cao cả 4 kỹ năng IELTS.ƯU ĐIỂM NỔI BẬT CỦA BỘ SÁCHCuốn sách tổng hợp 1...,99000,135000,36000,27,558,0.0,0.0,
157054862,4461189768396,Nhà tâm lý học nổi tiếng Carol Dweck sau nhiều thập niên nghiên cứu về thành công đã khám phá ra một ý tưởng thực sự mang tính đột phá – sức mạnh tư duy của chúng ta.Mindset - Tâm Lý Học Thành Công s...,146100,199000,52900,27,92,0.0,0.0,
151597233,9260145066367,"i-Learn Smart World là khóa học Anh ngữ 7 cấp độ dành cho học sinh trung học, được phát triển bởi một đội ngũ các tác giả, giáo viên quốc tế và Việt Nam giàu kinh nghiệm để hoàn toàn phù hợp với lớp ...",68000,68000,0,0,19,0.0,0.0,
121372698,6060660066249,"Trong cuộc sống, chắc hẳn chúng ta cũng có những lúc phải đối mặt với bệnh trầm cảm. Điều quan trọng là mọi người sẽ đối mặt và ứng phó với căn bệnh tâm lý ấy như thế nào.Trầm cảm rất nguy hiểm và cầ...",197000,219000,22000,10,0,0.0,0.0,
104651900,9799568018032,GIỚI THIỆU SÁCH CHỦ NGHĨA KHẮC KỶ - SENECA NHỮNG BỨC THƯ ĐẠO ĐỨCChủ Nghĩa Khắc kỷ (Stoicism) là một trường phái triết học cổ đại được sáng lập bởi nhà triết học Zeno xứ Citium vào đầu thế kỷ thứ 3 Tr...,143200,143200,0,0,451,0.0,0.0,
92492870,8534808223013,"Giới thiệuCác bé sẽ có một hành trình thú vị đi tìm đáp án cho câu hỏi “Ai ở sau lưng bạn thế?”. Cuốn sách sử dụng nhiều câu hỏi nhằm tạo hứng thú cho trẻ, giúp trẻ phát triển ngôn ngữ, ngoài ra còn ...",181700,234000,52300,22,287,0.0,0.0,
76776245,3891511574787,"Nghệ Thuật Tư Duy Phản Biện.Bạn có bao giờ nhận ra rằng mình thường tin vào điều gì đó chỉ vì... “mọi người đều nói thế”?Trong thời đại ngập tràn thông tin, ta dễ bị cuốn theo dư luận, tin tức giật ...",84900,129000,44100,34,734,0.0,0.0,
53974339,8133460118946,Combo 3 Cuốn Di Sản Của GS. Phan Văn Trường Để Lại Cho Thế Hệ Sau: Một Đời Thương Thuyết + Một Đời Quản Trị + Một Đời Như Kẻ Tìm Đường (Cả Đời Trên Thương Trường) Một Đời Thương ThuyếtHơn 40 năm ki...,415000,510000,95000,19,3,0.0,0.0,
15416797,3985795008318,"Định kiến về sự phiền nhiễu của cảm xúc tại nơi làm việc đã cắm rễ quá sâu trong suy nghĩ của hầu hết chúng ta. Trên thực tế, mặc dù năng lực nhận thức thuần túy và năng lực chuyên môn là cần thiết ch...",125800,148000,22200,15,16,0.0,0.0,
8021467,8246382687428,"Combo 4 cuốn: Chuyện con mèo dạy hải âu bay, Chuyện con mèo và con chuột bạn thân của nó, Chuyện con ốc sên muốn biết tại sao nó chậm chạp, Chuyện con chó tên là Trung ThànhGiới thiệu tác giảSinh n...",155540,202000,46460,23,56,0.0,0.0,
970417,1692162468447,"Cây Chuối Non Đi Giày Xanh - Bìa MềmKỷ niệm bao giờ cũng đẹp và đặc biệt là không biết phản bội. Câu chuyện này kể về kỷ niệm. Có nỗi sợ trẻ con ai cũng từng qua, có rung động mơ hồ đủ khiến hồi hộp ...",86000,110000,24000,22,864,0.0,0.0,
278072969,4015086234591,"Màu rừng ruộng là câu chuyện về một chàng trai miền quê Bắc bộ, từ ruộng đồng chiêm trũng bước chân vào núi rừng Tây Nguyên, mang theo những giấc mơ mơ hồ và nỗi bất an lặng lẽ của một thế hệ thanh ni...",133000,180000,47000,26,3,0.0,0.0,
278061078,5589299223724,  Sách - Định Luật Murphy - Những Nguyên Tắc Cốt Lõi Theo Trẻ Suốt Cả Cuộc ĐờiTHÔNG TIN SẢN PHẨM- Tác giả: Hồ Thuyết Tân Ngữ- Ngôn ngữ: Tiếng Việt- Nhà phát hành: Công ty TNHH Tiên Phong Books- Nhà xu...,155000,155000,0,0,3,0.0,0.0,
277916176,2506355213330," COMBO SÁCH CHO NHỮNG TRÁI TIM KHÁT KHAO ÁNH SÁNG Nếu bạn từng tin rằng văn học có thể vừa xoa dịu, vừa lay động tận sâu tâm hồn. Nếu bạn từng yêu những câu chuyện về con người nhỏ bé đi tìm hy vọng ...",298080,414000,115920,28,1,0.0,0.0,
277592227,9118289904196,Khi người ta tư duy (tên tiếng anh As A Man Thinketh) là cuốn sách được xuất bản lần đầu vào năm 1903. Dù đã 120 năm trôi qua nhưng tư tưởng của James Allen vẫn khiến cả thế giới kinh ngạc. “Khi người...,58000,79000,21000,27,3,0.0,0.0,
277397097,1491636443347,"Hiểu Việt Nam trân trọng giới thiệu tới quý độc giả Chuyên đề Hiểu Việt Nam số 2 - tháng 2/2025. Đây là một công trình nghiên cứu, biên soạn, dịch thuật... các vấn đề liên quan đến lịch sử - văn hóa.....",176000,250000,74000,30,7,0.0,0.0,
277312183,5287061241153,    Tuổi Thọ - Lifespan - Tại Sao Chúng Ta Già Đi Và Có Thực Sự Phải Như Vậy Không?   Tuổi thọ - Tại sao chúng ta già đi và có thực sự phải như vậy không?   Có một sự thật dường như không thể phủ...,260000,325000,65000,20,13,0.0,0.0,
276688548,2768775319374,"Ngữ pháp và bài tập tổng hợp HSK 1-2” – Bước khởi đầu vững chắc trên hành trình chinh phục tiếng Trung!Sau thành công của “Tản Mạn Về Tuổi 20”, tác giả Nguyên Trần – nhà giáo với hơn 10 năm kinh nghi...",113100,145000,31900,22,7,0.0,0.0,
276583969,2571955722411,"Giới thiệu sáchKhi những giới hạn đạo đức dần dà bị xâm lấn và con người phải vật lộn với những con quỷ ẩn sâu bên trong nội tâm, liệu bóng tối sẽ lan đến đâu trong mê cung tội ác đầy lắt léo này? M...",98400,123000,24600,20,3,0.0,0.0,
276375291,6895996194577,THÔNG TIN SẢN PHẨM- Sách Tự Tin Chinh Phục Data Analysis Ứng Dụng Thực Tế Thành Thạo Sau 30 Ngày sẽ giúp bạn Nắm vững Quy trình phân tích và Tư duy làm việc với dữ liệu. Thành thạo các phần mềm/ c...,379000,536000,157000,29,19,0.0,0.0,
276139257,7455216251951,"Nguyên Tắc Tuyệt Đối Trong Đầu Tư Cổ Phiếu .Cuốn sách là kết tinh 30 năm kinh nghiệm đầu tư của ""nhà nông chứng khoán"" Park Young‑Ok ở Hàn Quốc. Tác giả truyền tải thông điệp sâu sắc: Đầu tư cổ phiếu...",192000,249000,57000,23,3,0.0,0.0,
275946529,7602036331568,"Giới thiệu sáchLà áng văn mẫu mực trong kho tàng tác phẩm văn học kinh điển dành cho thiếu nhi, kể từ khi ra mắt lần đầu vào cuối thế kỉ 19, cho đến nay, Những Tấm Lòng Cao Cả của Edmondo De Amicis v...",108420,139000,30580,22,24,0.0,0.0,
275861848,1838100638340,Tác giả: Kyle GrayNgười dịch: Ni NguyễnTHÔNG TIN XUẤT BẢN:Kích thước khổ: 13x19Bìa mềmSố Trang: 336Giá bìa: 179.000đMã EAN: 8936066699945NXB liên kết: NXB Thanh NiênSách do Công ty TNHH Văn h...,128880,179000,50120,28,0,0.0,0.0,
275733410,7607272877882,"THÔNG TIN SẢN PHẨM: Tên sản phẩm: Hộp 100, 200 đầu lọc thuốc, có hộp 100 và có hộp 200 nhéSố đầu lọc: tùy theo lựa chọnKhách mua từ 3 hộp trở lên sẽ được tặng 1 hộp nhựa và 2 hộp 200 trở lên sẽ đ...",99000,99000,0,0,5,0.0,111461.0,OEM
275600231,5814060919976,Tác giả: Nhiều tác giảNhà xuất bản: NXB Giáo Dục Việt NamSố trang: 160Năm xuất bản: 2024...,33000,33000,0,0,2,0.0,0.0,
274926108,4496979609836,"BÚT NƯỚC MỰC GEL DELI NHIỀU MÀU NHANH KHÔ NGÒI 0.5MM - SA500TÍNH NĂNG SẢN PHẨM:️Trơn tru khi viết, không bị thấm mực, phù hợp với đối tượng văn phòng, học sinh…️Đầu bi chất lượng cao, mực ra đều...",9000,16200,7200,44,11,0.0,46703.0,Deli
271219230,7967026653268,"Chiến tranh không có một khuôn mặt phụ nữ.“Cô không thể hình dung một tiếng cười của phụ nữ trong chiến tranh, là điều tuyệt biết bao nhiêu!""Chiến tranh không có một khuôn mặt phụ nữ không kể về nhữ...",141000,180000,39000,22,101,0.0,0.0,
271193242,9524757167131,"Những điều bạn sẽ tìm thấy trong cuốn sách """":29 Tuyệt Chiêu Trong Giao Tiếp: Cuốn sách giúp bạn khám phá và áp dụng những kỹ năng giao tiếp xuất sắc, từ cách thể hiện ý kiến đến cách xử lý xung độ...",199000,199000,0,0,22,0.0,0.0,
263514100,4690298053475,"1. Thu nhận và sử dụng định vị của năm khu phản xạ chính trên cơ thể người, chủ trị và phương pháp mát xa, hình to chữ lớn, đối chiếu hình và chữ, có cả ưu điểm của sách chữ và hình treo.2. Ứng dụng ...",93900,135000,41100,30,38,0.0,0.0,
252591756,7665781496947,    Hai Số Phận - Bìa Cứng   Jeffrey Archer là nhà văn người Anh và cũng là một chính trị gia. Ông từng là một thành viên của Quốc hội và Phó Chủ tịch Đảng Bảo thủ.   HAI SỐ PHẬN (tên gốc tiếng A...,195500,235000,39500,17,12,0.0,0.0,
205894405,7074603521370,TÁC GIẢ: Betty SmithNgười dịch: Khánh TrangTHÔNG TIN XUẤT BẢN:Kích thước khổ: 16x24cmSố trang: 584Mã EAN: 8 936066 694810NXB liên kết: NXB Thanh NiênSách do Công ty TNHH Văn hóa và Truyền thông...,242000,269000,27000,10,0,0.0,0.0,
198197156,1842744838816,Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp.Cuốn sách cung cấp một hướng dẫn toàn diện giúp doanh nghiệp tối ưu hoá chi phí mua hàng và xây dựng hệ thống quản trị nhà cung cấp bền vững. Không ...,150200,220000,69800,32,34,0.0,0.0,
194205624,1747362702392,"Pippi Tất DàiGiới thiệu sách""Pippi Tất Dài"" là một cuốn sách nổi tiếng toàn cầu, kể về cô bé Pippi – nhân vật biểu tượng của tuổi thơ với những cuộc phiêu lưu kỳ thú và đầy màu sắc. Được yêu mến bở...",100000,125000,25000,20,57,0.0,0.0,
193512319,4361665896345,"Giao tiếp khiêm nhường - Thu phục nhân tâmTác giả Edgar H. Schein , Peter A. Schein----GIAO TIẾP KHIÊM NHƯỜNG - THU PHỤC NHÂN TÂM“Hỏi han khiêm nhường” quan trọng thế nào?Chắc chắn ai trong chúng...",103950,135000,31050,23,5,0.0,0.0,
177637709,7418843715930,"Nhà xuất bản Trẻ giới thiệu đến Quý vị sách mới của Robin Sharma, một trong những tác giả bestseller về mảng sách kỹ năng hiện nay tại Việt Nam và trên thế giới. Ông được nhiều độc giả biết đến qua cá...",157000,185000,28000,15,168,0.0,0.0,
148911039,4107643864744,"Với thiết kế phù hợp cho cả tầng lớp Trung Niên lẫn Thanh Niên và đặc biệt là người cao tuổi, và thiết kế riêng cho kích cỡ tay đàn ông Việt Nam.Sản phẩm này thực sự là một điều độc đáo khi sử dụng...",32000,32000,0,0,9,0.0,111461.0,OEM
110448022,5411805297010,"3 phút là khoảng thời gian để cơ thể tiết ra adrenalin, hormon sống còn giúp máu về tim tốt hơn. Nếu bạn sơ cứu không đúng cách, máu về tim sẽ tồi hơn và các tế bào sẽ rối loạn chuyển hóa.3 phút là t...",128000,160000,32000,20,350,0.0,0.0,
109765020,4056621489618,"Trong các tác phẩm của Hemann Hesse, có lẽ Siddhartha là tác phẩm nổi tiếng nhất. Câu chuyện lấy thời điểm đức Phật còn tại thế, nói về một chàng thanh niên rời gia đình đi tìm giác ngộ. Dù được gặp P...",64800,72000,7200,10,11,0.0,0.0,
106863962,7318162086798,"Bên Rặng Tuyết Sơn là quyển sách mới trong bộ sách khoa học tâm linh nổi tiếng của dịch giả Nguyên Phong. Khơi nguồn từ vùng núi Himalaya xa xôi và vùng đồng bằng Ấn Độ, Bên Rặng Tuyết Sơn mang đến ch...",100800,118000,17200,15,12,0.0,0.0,
100395623,1958801638773,"Dù bạn đang dự tính đầu tư vào chứng khoán, trái phiếu, quỹ hưu trí, quỹ tương hỗ, bảo hiểm … thì Bước đi ngẫu nhiên trên Phố Wall cũng là cuốn sách đầu tiên trong danh mục sách cần đọc của bạn.Trong...",211600,249000,37400,15,130,0.0,0.0,
83680359,4506548664949,"Một kế hoạch ăn uống hoàn toàn mới thách thức những chế độ ăn phổ biến hiện nay như keto và paleo, từ một chuyên gia tiêu hóa nhận được nhiều giải thưởng.Những lợi ích của các chế độ ăn kiêng khem nh...",170100,189000,18900,10,1,0.0,0.0,
